,Cycle,A4,A5,A6,A7,A8,A9,A10,A11,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6
,21,1721.95291311548,1380.61207768871,1613.22983836992,1155.48957997703,1258.79652758822,1377.69146442564,926.836939236661,1151.56811755862,166.004477075611,176.362456448384,133.800976379273,8.20734860340372,1.96044908118347,4.54507818143929,4.62105165538742,-0.619377431957219,0.643765110888125,-1.53335641849617,9.07001358762955,0.487128437183401,-0.505641159153583,1.44214561694525,3.63373234565097,1.24496161991692,7.4000817096894,4.14981398962345,4.25982338671793,4.37045499641363,3.10883989342392,3.83543996913295,2.39178302386426,0.88991041273357,-2.6091466362609,1.59605677702439,5.59816946589126,4.72629249139527,-2.86469923176219,-3.86210783914566,13.1087318268319,10.4035317711955,1.28941609553931,5.87924295290532,8.38451016097315,3.85412249035107,0.899881601561447,0.179845531174124,8.35695650212483,-0.215648697733741,6.10991757115335,14.091141519245,3.49533632395423,5.09953027659913,8.61540572530839,7.14328198347948,6.94965485281409,7.93012587638395,7.00777325322952,6.74712556173472,5.80321858041498,2.42805857325857,6.52988601298148,5.80751321329808
,22,1752.32020170758,1394.91411370562,1637.8598439266,1176.07106969053,1299.4425169106,1410.19049917404,1016.37492662866,1255.46456625068,285.296293304687,295.817950722776,240.395576020519,23.2091924150582,7.39584054858551,13.395491729565,7.9296331622304,-3.36135467938175,4.69283818018903,5.86854803757797,7.98155106621925,-4.94323981496336,3.07765377481655,1.30127928303318,10.3030868972301,5.4041269949048,9.14856723529419,10.4253265156372,0.0572556110082587,6.65118704088445,2.70102374427734,7.1728436235544,9.8963216952925,-0.58627054275621,3.38360806532546,6.38563233603736,8.60493737942625,9.37423669421378,6.4417989044091,2.82462071060581,16.7476600985156,20.1100505796417,7.57067594251566,11.556912473498,11.9888994200355,0.971712379674955,2.5409002939964,3.95542231534591,8.90632552112038,9.35031964988048,7.50114601447513,14.7835233453811,7.9911108399242,10.3215944623198,14.1299203849098,17.8318358117135,14.4191882884897,9.02731138288482,12.1919531962526,13.9802035720827,19.8427123299111,9.74103863175151,15.3375396804881,10.4544786071474
,23,1778.52932088134,1409.18058814647,1656.77787532779,1188.02187902771,1326.94185151396,1431.59102107697,1079.70750372253,1325.21731240093,454.828665238201,477.667586453732,398.509017915052,39.6148925011612,28.7685494666189,26.9982395172187,6.24717421216883,0.905669927187319,6.99484106646969,3.85520784775281,22.1207857867998,-4.82227729524811,4.78181965127123,1.09314753240142,17.5750771209741,5.6771636964304,20.452350365802,13.6663312529786,8.56212568471847,18.3566450963581,6.28306608166031,6.04485084624912,17.1514012364391,-7.53876620371511,1.02488161269548,12.210711352594,19.2126326541925,11.7498952806641,9.3005204109586,6.70047374306296,30.9795985164424,38.3494726518111,14.0872444462898,27.0015688801218,23.9023365843573,4.37725214470493,8.23655560118459,7.97821358802821,21.1007864136118,17.3910921988627,20.6008062559326,27.301986976428,15.9907462166866,14.4411154422614,39.756217439543,28.2838165773851,30.2893480188991,18.2091985192865,30.1364359203717,25.4676640007597,28.602714532014,23.5643669665556,26.3492313816359,21.5068014040462
,24,1796.98738935718,1425.33218169662,1675.74385796764,1197.23290682957,1344.58089698115,1445.56452115876,1123.19344330925,1374.99207460058,632.2428186261,670.063947028754,569.357335459335,73.6896053566174,58.6741796966421,57.5099829981177,16.2222800535314,2.38861924336061,17.2775516766801,16.3743559318782,46.906129157207,-9.24438316550822,20.7819038694233,1.97337049823727,38.5120654660341,20.1528161248789,38.8191744825162,30.3762413594204,14.2948317993569,28.9982712910341,15.7847313426191,16.7451452171358,27.6869654637103,-0.628196675126674,13.7881233475196,25.8729839906327,41.5806467205775,22.5912400671973,20.0612416374261,12.7294520511605,57.1447896046861,75.3615880117195,29.2283296636142,57.9233302339185,48.9562923150174,14.4624377857635,20.8364270724601,18.1839270956007,43.3374504500366,39.1360639382328,33.6874963648129,45.8847209519204,32.2477695279836,34.2988863952983,67.9813663858117,64.137739039345,51.5804327635683,30.5936079594853,59.817596340491,41.928826543266,51.8820034947917,39.9466397256274,53.6002414662462,49.2057466200099
,25,1803.86162563386,1437.49309243889,1691.07294018078,1201.29308205193,1355.39744842109,1455.17471606788,1152.70586374141,1408.92947761371,804.799872874116,855.475877297093,741.142174265707,133.380694683585,108.483361277013,108.462161107432,29.5592525318948,10.0433376744413,35.1366014368464,26.6755516935314,78.3487479269184,-5.42051061285156,34.7345885687414,6.32098046891588,75.9006208407195,37.2172042421553,67.0322039835423,56.3564923398435,26.7379214439052,61.0130955905679,27.2702607043238,40.0096906846829,54.9893042201224,10.6946527818141,24.7543708800317,44.3416932985797,74.4803413039654,41.469099766563,32.8316596965628,28.9066832020253,100.417810738164,130.151440341378,54.9507751768133,94.4120379582077,86.3128923148233,28.1998784139555,39.9503494753217,37.8568181301116,74.3175807768539,65.413441678952,65.8505259220569,81.9438585860771,58.7980063267482,60.3552462533598,121.059272289719,111.375468850691,96.6485504015996,71.5862730169424,114.167813414701,78.24071531043,89.7349773533451,76.4431942126776,87.7830718085397,87.2108008196992
,26,1803.34511978907,1446.59970515781,1706.84037524747,1203.94045267305,1360.55630156004,1460.06808143799,1168.8847295192,1428.69718996681,945.774309065365,1010.26805211727,889.366114564225,224.960275108248,192.139062872119,187.340001946384,55.5130637424422,15.0974195394174,61.4499124056301,48.5829041798038,127.882793868923,-0.232010292930681,66.6873517411873,12.4149339711053,137.079057039899,69.5494921396589,118.273875149349,101.898031961265,57.3913133679284,108.231266589586,41.7488606437464,65.8746291218031,91.2455206704549,12.3939776808206,45.738525754341,80.1257312307121,135.48839601532,69.2750159275506,66.8446696544002,49.1151933461888,160.206189487671,207.875906074812,95.1691630631594,170.143172457796,148.877348546699,49.9711326380739,74.8566349898847,56.2167238619527,136.138006328009,124.58999252493,107.912831310449,133.08600623335,103.977531438492,104.555162941373,196.561213268199,188.559251020679,172.109720032856,114.640495517162,188.657130101696,136.87189264379,150.943743017957,135.074391095346,149.904475496618,149.923851169626
,27,1800.08975636244,1453.34432991721,1719.3085113942,1204.40891444366,1364.19722661224,1461.69735339778,1177.869991432,1440.27780271993,1046.46660236564,1118.75623148662,996.835019142634,378.507088700102,323.725548717537,303.72610585568,86.3239461867429,25.5218305291901,115.518124935745,79.3252592528147,217.629267973098,-6.97657324237434,131.802859465552,27.0016369338268,239.269892409403,134.191449537141,203.649266640069,178.895435241132,94.9752701984921,182.324468479573,74.4898925203006,117.668469523072,148.42814072211,29.5188093156808,88.305333284778,144.557939203746,231.37849959515,121.394545454913,118.21393245365,83.9889454526192,268.32144044707,337.315041084991,170.649610406508,273.943448043843,243.697639445178,89.6116539981163,131.872716053892,102.185860429522,227.642374370335,216.614317608104,181.036373976893,227.947641301148,169.598459458125,166.767825122132,334.4717131407,304.498510500282,270.518657280566,195.426359106752,310.667993091035,225.160704042962,244.054153992944,226.52729738638,238.702135306283,245.170192635087
,28,1798.14674923149,1459.61531661635,1726.02146339962,1203.81312204846,1365.7019693869,1461.12928454046,1184.09777651635,1446.16847028659,1111.66294846111,1189.26766049155,1070.49284328648,546.687709501465,494.401729801505,466.124263185631,152.019140761318,46.9368657791701,191.708169493865,127.634883193305,373.137942059589,3.84461030774037,222.717093485051,43.0487605561502,398.396376956034,223.016849664653,354.532948958686,301.54204095973,165.920863954508,293.782399959406,128.499661693031,193.777273476267,250.905737925008,77.1826728104611,149.135890976796,234.275865286711,383.879209709818,207.098370567952,192.926447442024,141.785715650129,426.176182357504,484.954390808129,279.031823825582,428.966472935558,392.244848825609,136.814470581432,229.390532210818,167.27160788715,365.97167793309,349.75334475697,294.55938380401,368.606232909792,276.877744546437,274.787525866541,496.236869703417,475.754091186211,423.652944506608,327.387046837326,441.95598214678,352.91896471722,376.857962196724,363.948318041393,377.341831280988,365.198978678664
,29,1800.16429690096,1467.8951627087,1728.45474914885,1202.37749001284,1365.74066703851,1459.45398825042,1188.04996400595,1451.00014253368,1153.30253561236,1233.9900119412,1117.35983974028,720.229321560598,665.098937897737,625.095263072397,245.596739693483,91.1005783402948,344.191018934782,211.50752904299,557.979629977522,23.7763028384888,382.085521632872,83.0125598844502,580.125214878959,397.43913541518,534.784479782855,497.706986257066,278.007971430566,461.336076092007,217.376946401608,336.301314513956,406.858124819483,113.619284693903,251.186435196588,376.300773257136,550.160347298823,329.734787487776,323.14035213204,230.404803883609,601.872581339754,647.358775872444,441.528095364185,591.025944492032,557.469652741319,230.345280813762,373.609600242702,275.140198669997,516.973849107681,504.125065193305,445.613383074511,534.690215748592,426.091704243246,428.02779320476,680.391064639071,658.128620606335,583.906818662648,475.854420220582,571.511269076757,488.649905725302,514.711290818262,512.781686416306,523.420403392152,481.84015987477
,30,1800.31760039795,1477.22499592199,1727.50959411449,1201.6639617789,1365.12311692913,1458.95607672102,1191.11343263115,1453.48216639834,1179.62072765623,1261.69772958664,1151.52719487224,870.826249610702,821.048488289923,769.7560174056,397.681601311102,162.599511609349,528.441537050336,354.63160761377,769.100379304608,31.8662814404315,561.550370187309,144.285025226993,775.90610313661,601.931268238028,745.210017760041,715.478046469933,442.642660410825,645.730534398832,378.112467324333,512.21669345471,577.230967110269,201.205630934272,399.334418264799,531.157719453724,720.853108125785,470.568594304592,470.326033760561,359.484981647212,789.546964473275,800.673925375047,613.854007294479,749.024583342345,731.652486693169,366.642402192211,525.938913628567,426.921777175836,669.862675554097,670.701953342986,603.176255168839,723.814713897092,584.960412797238,593.745926974047,863.053003077917,839.798521403644,737.701487543887,637.33253215654,683.981729892991,628.306153933847,650.438093689099,662.836039933162,668.37850841567,584.508292685485
,31,1802.83833730185,1485.41300612211,1727.97794904497,1201.15635132796,1366.45287619561,1458.27855182239,1194.40441793647,1453.66666642264,1195.84743149506,1278.18480711561,1174.91156692612,986.724234133517,942.675611159853,883.481397604452,565.445539100119,282.057647815904,743.014610739923,516.961885632697,976.781028388435,55.2526904286556,751.675638932718,252.98030369674,953.074813997202,833.892212559655,953.062172342506,944.075396118107,618.190760587888,832.785618875504,570.325511068465,730.384285040581,758.325377418424,336.934675424383,553.179450357749,695.160740306555,867.493788201183,624.224679518946,632.377440410704,497.719502663255,958.346333671434,923.499639252291,788.114147183431,883.046094168343,885.368004104797,514.89027454886,679.567896093976,588.654318835514,803.194029566773,820.566407164239,762.078012726085,907.980867240004,744.905652808518,764.505771808229,1015.31302299682,992.156761465323,866.271735284896,779.424172332276,761.123082014154,746.786238199643,763.478111260118,790.365917276597,793.669770544773,662.074803917381
,32,1804.6023633826,1491.58421020385,1728.96773597292,1200.71457768122,1366.64082295645,1459.01520799973,1197.31089503024,1455.02483584847,1204.38993499462,1288.9482484665,1190.28817904296,1064.06432837711,1025.16719209078,962.547796655806,738.444035086988,461.569325160445,962.984202296602,694.867633672703,1148.84484892348,100.53447039512,924.388745543389,429.367971383486,1088.77541241232,1054.80417515275,1127.9053610564,1150.7313561756,796.522456050656,998.012716765461,790.875591651629,966.709296746922,921.701337219608,493.923343370282,702.294236511694,842.849471461083,978.718568877273,766.13990076041,786.872005314262,637.673958744477,1089.01218532017,1005.40905397794,937.101986818001,977.634635263453,1001.78105905113,668.136569905888,809.298771506183,750.125085335397,898.29147215179,936.087194397309,896.644832219112,1057.67630400776,879.885196340999,912.181382959578,1122.99794794231,1102.89399687722,954.743511123971,887.570166619556,807.990576500911,835.62250001238,845.03669257602,881.083984922629,885.011080510704,709.922919149729
,33,1811.19262737733,1493.74166460787,1733.32194504186,1199.64215037066,1366.17592675298,1460.61758685853,1200.49713637124,1455.57676219022,1209.94313589275,1295.43601760731,1199.43677698238,1113.9740692546,1078.84089910355,1012.61737019134,888.75574108014,658.809156564996,1148.32465306045,857.232912536082,1268.29303021535,152.068997860181,1054.86703689569,625.979037666019,1177.38327127017,1232.66242373937,1252.47428241512,1306.65346843268,948.080600518766,1119.50361598365,1006.02457971249,1186.53134937569,1049.48089780526,663.305271952727,824.520909795869,956.486696310034,1051.878800456,882.182307265791,912.474211025024,756.136624274414,1171.57428558456,1044.05050817492,1045.73679166325,1029.33142756308,1073.48675758488,800.332637321755,903.489763633857,886.900503906813,953.148802194809,1011.16706650356,995.251304277658,1160.23117811884,978.546717217521,1024.41827638481,1181.97969182675,1162.94980877726,1004.53815947806,950.373849371873,829.851687496702,887.777123368694,888.902545995864,934.218779582523,937.132469068806,728.760591147165
,34,1816.286636837,1498.49837407081,1741.05897686405,1199.06828166326,1365.3917553225,1461.9838368559,1200.02926480389,1456.97778329087,1214.95384345095,1300.13342902489,1204.68173334733,1142.90435702521,1110.83927671546,1043.36573320944,999.476191986643,861.002500703863,1282.62568664955,987.936565728257,1331.56860007366,213.565843625194,1138.41476333936,836.996461792485,1223.5113393914,1350.86021528466,1330.08235491495,1404.84945383796,1058.13062780932,1193.84975227177,1182.35683480413,1360.6040712866,1126.58427377899,824.473117169032,910.556706314008,1026.5808184556,1095.1540832877,958.580940650953,995.264340781085,841.221792554228,1207.67915399483,1040.76800307351,1110.83710362304,1042.78922005496,1103.82412354083,899.93054726942,958.97784485707,984.014437356126,969.097727370792,1046.88746377266,1048.14886456856,1214.27171849207,1033.1047087769,1088.59546339011,1192.69656696527,1176.94578756177,1012.39974894895,974.211878316831,839.100981222477,904.234758066781,902.017074137792,953.884681343449,952.96695909733,726.828968457898
,35,1822.53969739037,1505.14489466058,1747.92460967241,1196.50286437441,1366.21336659058,1460.8153617342,1201.03112399418,1454.11105305072,1216.09959621209,1300.74297673946,1206.99396104536,1161.07739173845,1129.51143533862,1062.88858518488,1069.92202287697,1033.15304598905,1358.66983632007,1073.32851435284,1338.83232570235,266.988572926737,1175.49998751342,1024.97716498559,1232.70824998877,1411.95655544242,1364.1510509562,1445.92635668031,1116.08151048336,1217.86506111119,1302.62930623751,1472.60914957265,1155.49634923561,949.431915996957,957.985139512561,1052.17738627957,1110.4255582356,994.262980619966,1036.41423206588,888.225209172754,1198.36279300082,1004.64117349856,1136.09181593693,1022.40062419922,1092.56514670627,959.603650779569,980.606970812516,1039.03707268654,952.193737073572,1047.89946255342,1056.45669883292,1221.94116305371,1046.75778363367,1109.7764530847,1168.68731035202,1148.99113468287,986.958085585786,968.777462596061,835.395898166532,890.684540276846,888.055193217271,946.990592836465,937.064378693225,705.462184130552
,36,1827.46661669124,1513.94927407842,1756.01553177752,1194.40977959812,1368.83361331522,1459.15701294392,1201.52979314314,1451.77414506004,1217.75324632118,1301.95185234896,1210.02390364287,1171.0408120906,1139.98688920647,1075.46194765217,1106.52245144396,1157.38860291502,1385.82754963218,1117.28702603125,1307.78715688017,312.810073145982,1178.16175949042,1168.92450852544,1217.4159062945,1429.0461060695,1370.03667068286,1441.2241470043,1131.3290085331,1198.72674359408,1368.7331039571,1526.16970527426,1146.19542215108,1033.65696154886,972.565945589453,1038.66403202163,1108.10903204212,989.609804527203,1031.3080501273,896.481415778402,1161.37588926244,960.173355465362,1132.47667476308,990.541959068346,1060.4184112079,979.567497826073,978.066439305831,1052.507887385,920.292967048476,1025.1226300421,1028.45540458062,1199.24409787937,1028.05310873313,1095.6586684002,1126.35504420938,1107.08099749459,942.081801608624,944.490133054171,826.190160214307,860.351817059077,864.09367290501,924.604736027391,905.43390448329,682.016710835317
,37,1835.146728124,1522.81115348243,1762.64972090455,1191.15366948669,1370.26844388545,1459.58233074046,1203.60880450737,1451.56483069239,1216.52325434894,1303.32368392386,1211.19901156376,1178.2825639129,1146.70798557495,1081.34056642338,1117.42215942975,1232.33580747959,1377.50378864394,1123.68499337612,1259.71434637501,340.754874208906,1159.91942745707,1260.26628607137,1189.55152809181,1412.46153095877,1356.11220983522,1406.04242455078,1114.5127444402,1154.80205449656,1389.75421952901,1524.41185266875,1112.04265964778,1062.13412232292,964.82844546931,1002.39042967759,1093.52648478781,957.911827642648,997.678200941069,870.722123718762,1116.05691197429,922.752014511888,1107.69871741815,958.609435532839,1023.42780713566,967.231015355264,958.940578255432,1036.47480488399,886.073267841707,993.908871674974,984.765722304724,1160.64455267703,995.433098535124,1064.86836737289,1090.71014035445,1065.4296223152,894.829757115274,915.332599872873,815.098818797229,831.612470176629,841.253271856623,896.736103895273,875.195196208885,658.829829227731
,38,1842.79192405397,1528.81540198001,1771.93602666458,1190.34375574065,1369.17360567897,1462.42761767587,1205.81018252905,1452.62903898936,1217.62172041871,1304.57753357886,1212.97369174656,1184.65792407289,1151.18019876824,1085.44247329553,1108.79476348774,1266.53637668927,1348.0515201324,1105.07704601321,1220.63909854168,348.735640366069,1133.74721634773,1303.46989752017,1164.36525015213,1379.62395169602,1334.05227443933,1361.82383918507,1082.23995565315,1109.78321098015,1382.28631479367,1485.06226458157,1076.08687682006,1047.84718127147,945.424051889459,960.852625097476,1078.08193060875,916.485579691783,951.444748434182,826.626833569596,1081.03963198668,899.623456424618,1076.43995556196,937.788161769583,995.294778928703,937.547699108913,936.003243481637,1007.15182643535,864.360626530435,967.776130952533,947.167820879924,1126.60513453703,963.911383897039,1035.08452601326,1064.51385874813,1039.73796106438,859.314843081434,884.507404839614,807.171471523862,812.251508542978,825.900784577949,872.508671511306,857.148981509475,645.8309665395
,39,1849.92540487092,1536.30729449307,1779.80013467717,1191.09635134397,1369.41781760399,1465.80670580977,1207.91980585735,1456.41941726481,1217.34557126345,1306.89460089331,1211.52291026095,1188.70945452496,1153.6787928665,1090.1527219047,1092.46557602171,1267.9987089019,1316.20559090736,1074.02326468296,1197.90479320811,339.194183245293,1109.65361443833,1314.17139820941,1147.42349680777,1340.21308243901,1311.87460072008,1325.32929382656,1048.80310024278,1078.62371090225,1358.69670443658,1430.37859965655,1046.87944869362,1010.39266733365,925.061430755075,931.28767122014,1065.64822955418,881.833913668705,917.385844557831,786.478700411653,1056.56910740991,883.050568182513,1050.92268274512,923.772000699347,976.430761128076,907.360787633919,913.236507478461,983.469488062181,847.706673181829,951.205284865655,920.987694862352,1101.50643987827,942.196703203656,1010.74904586723,1047.46340890224,1021.78795996985,834.565271745674,861.699702434696,800.837245563938,799.725946771048,815.685748140334,855.768909300523,846.901022560409,636.836100033083
,40,1856.38899522733,1540.82787771852,1788.47801750135,1189.65641576964,1370.72995672138,1468.14011523448,1212.16934351258,1458.65597446717,1219.45480053963,1307.37811711811,1212.45710121258,1190.41555637669,1155.49888942678,1092.2896979581,1072.29836281038,1246.50767077787,1287.40120796972,1040.26515586319,1186.05413728789,337.923965139429,1090.01052115226,1298.16960356211,1138.10071216687,1303.05580589012,1293.84529472674,1301.32881454856,1022.00514349237,1060.22574589602,1328.09183877896,1381.77802730635,1029.29928899116,977.121761419923,905.902176484362,913.070742943292,1055.87094867134,857.028987824899,895.440508980396,760.754729849024,1041.70440604314,869.676589586913,1031.36142631271,914.394404774461,965.181408492184,886.977012559129,897.020731787517,967.332065047011,836.501243444506,940.555620859252,900.811817342362,1085.18639580871,929.763618737376,995.025677481978,1032.22060771485,1011.75460253979,819.670966467774,845.294691253409,795.483170846348,791.217697791299,809.509704586169,845.063926352554,838.136728883477,630.825940623483
,41,1862.98835005041,1545.87365506503,1796.35463013587,1185.75729201493,1374.43600014881,1470.61391745995,1217.39472887143,1460.71291982725,1223.34537004896,1306.30375232763,1214.86602556354,1190.8305154147,1157.08204776113,1089.54288835816,1053.24739010344,1211.68215854102,1265.65178656718,1008.52889825162,1178.15494189761,353.747240416755,1077.15492041014,1272.31246165811,1132.78224850316,1267.77129947239,1282.1966750704,1284.10291719835,1003.9596913035,1047.91079226576,1294.26159265179,1344.07880571742,1016.92681712955,952.826088496008,890.138657857288,902.69591779239,1047.26634148925,836.350830814587,881.044392299671,745.914083904373,1030.81747363166,857.037622924507,1014.86761859885,908.819594296695,959.446025735598,875.721855089907,886.016622680774,955.168107448423,825.392602728876,930.238547316655,881.734072984605,1073.37394314962,923.789739889943,981.984631699593,1018.1242530017,1002.24635803195,807.235768171405,835.139067878843,792.356786405736,784.293151059124,806.199980214702,838.385269268418,827.551794733046,625.769948826232
